city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng,population,density,source,military,incorporated,timezone,ranking,zips,id
Davidson,Davidson,NC,North Carolina,37119,Mecklenburg,35.4840,-80.8247,14644,892.2,shape,FALSE,TRUE,America/New_York,3,28036 28035,1840016353
Salem Lakes,Salem Lakes,WI,Wisconsin,55059,Kenosha,42.5366,-88.1306,14630,186.1,shape,FALSE,TRUE,America/Chicago,3,53168 53192 53179 53170 53102 53109 53194,1840038106
Havre de Grace,Havre de Grace,MD,Maryland,24025,Harford,39.5480,-76.1146,14625,958.9,shape,FALSE,TRUE,America/New_York,3,21078,1840005667
Moultrie,Moultrie,GA,Georgia,13071,Colquitt,31.1591,-83.7708,14621,338.5,shape,FALSE,TRUE,America/New_York,3,31768 31788 31776,1840014977
Hershey,Hershey,PA,Pennsylvania,42043,Dauphin,40.2806,-76.6458,14619,394.8,shape,FALSE,FALSE,America/New_York,3,17033 17036,1840005400
Ewa Beach,Ewa Beach,HI,Hawaii,15003,Honolulu,21.3181,-158.0073,14614,4736.6,shape,FALSE,FALSE,Pacific/Honolulu,2,96706 96709,1840029470
Mount Vernon,Mount Vernon,IL,Illinois,17081,Jefferson,38.3140,-88.9174,14614,385.2,shape,FALSE,TRUE,America/Chicago,3,62864,1840008654
Washington,Washington,MO,Missouri,29071,Franklin,38.5515,-91.0154,14607,583.8,shape,FALSE,TRUE,America/Chicago,3,63090,1840010770
Morris,Morris,IL,Illinois,17063,Grundy,41.3749,-88.4304,14601,457.9,shape,FALSE,TRUE,America/Chicago,3,60450,1840008243
Anderson Creek,Anderson Creek,NC,North Carolina,37085,Harnett,35.2657,-78.9580,14597,289.1,shape,FALSE,FALSE,America/New_York,3,28323 28390,1840089354
Rendon,Rendon,TX,Texas,48439,Tarrant,32.5789,-97.2349,14597,229.1,shape,FALSE,FALSE,America/Chicago,3,76028 76140 76063,1840019421
Weigelstown,Weigelstown,PA,Pennsylvania,42133,York,39.9852,-76.8306,14593,905.3,shape,FALSE,FALSE,America/New_York,3,17315,1840005509
Chippewa Falls,Chippewa Falls,WI,Wisconsin,55017,Chippewa,44.9358,-91.3902,14581,495.6,shape,FALSE,TRUE,America/Chicago,3,54729 54774,1840002108
Eggertsville,Eggertsville,NY,New York,36029,Erie,42.9665,-78.8065,14577,1967.6,shape,FALSE,FALSE,America/New_York,3,14226,1840024061
East Milton,East Milton,FL,Florida,12113,Santa Rosa,30.6175,-86.9636,14566,195.9,shape,FALSE,FALSE,America/Chicago,3,32583,1840025112
West Freehold,West Freehold,NJ,New Jersey,34025,Monmouth,40.2324,-74.2943,14565,951.0,shape,FALSE,FALSE,America/New_York,3,7728,1840005454
Dumas,Dumas,TX,Texas,48341,Moore,35.8613,-101.9642,14565,1017.8,shape,FALSE,TRUE,America/Chicago,3,79029,1840019086
Red Bluff,Red Bluff,CA,California,6103,Tehama,40.1735,-122.2413,14557,743.4,shape,FALSE,TRUE,America/Los_Angeles,3,96080,1840020176
Corinth,Corinth,MS,Mississippi,28003,Alcorn,34.9474,-88.5143,14545,186.2,shape,FALSE,TRUE,America/Chicago,3,38834 38835,1840014638
Key Biscayne,Key Biscayne,FL,Florida,12086,Miami-Dade,25.6908,-80.1653,14530,4497.9,shape,FALSE,TRUE,America/New_York,2,33149,1840018333
Jericho,Jericho,NY,New York,36059,Nassau,40.7875,-73.5416,14526,1415.6,shape,FALSE,FALSE,America/New_York,3,11753 11853,1840005268
Robbinsdale,Robbinsdale,MN,Minnesota,27053,Hennepin,45.0261,-93.3332,14522,2006.1,shape,FALSE,TRUE,America/Chicago,2,55422,1840008931
Greenwood,Greenwood,MS,Mississippi,28083,Leflore,33.5126,-90.1993,14521,454.5,shape,FALSE,TRUE,America/Chicago,3,38930 38935 38945,1840013739
Middlesex,Middlesex,NJ,New Jersey,34023,Middlesex,40.5744,-74.5011,14513,1606.4,shape,FALSE,TRUE,America/New_York,3,8846,1840001337
Scottsbluff,Scottsbluff,NE,Nebraska,31157,Scotts Bluff,41.8684,-103.6616,14511,844.6,shape,FALSE,TRUE,America/Denver,3,69361 69363,1840009197
Kemp Mill,Kemp Mill,MD,Maryland,24031,Montgomery,39.0412,-77.0215,14509,2232.4,shape,FALSE,FALSE,America/New_York,2,20902 20901,1840005842
Hutchinson,Hutchinson,MN,Minnesota,27085,McLeod,44.8855,-94.3768,14504,660.1,shape,FALSE,TRUE,America/Chicago,3,55350,1840006756
Short Hills,Short Hills,NJ,New Jersey,34013,Essex,40.7389,-74.3278,14500,1065.0,shape,FALSE,FALSE,America/New_York,3,7078,1840033408
Hudson,Hudson,WI,Wisconsin,55109,St. Croix,44.9639,-92.7312,14500,821.6,shape,FALSE,TRUE,America/Chicago,3,54016,1840002135
Belvedere Park,Belvedere Park,GA,Georgia,13089,DeKalb,33.7489,-84.2599,14497,1142.9,shape,FALSE,FALSE,America/New_York,3,30030 30032,1840013699
Artondale,Artondale,WA,Washington,53053,Pierce,47.3021,-122.6406,14495,418.4,shape,FALSE,FALSE,America/Los_Angeles,3,98335,1840037617
Falls Church,Falls Church,VA,Virginia,51610,Falls Church,38.8847,-77.1751,14494,2734.6,shape,FALSE,TRUE,America/New_York,2,22046 22040,1840003835
Wilkinsburg,Wilkinsburg,PA,Pennsylvania,42003,Allegheny,40.4442,-79.8733,14492,2483.7,shape,FALSE,TRUE,America/New_York,2,15221,1840001278
Hickory Hills,Hickory Hills,IL,Illinois,17031,Cook,41.7248,-87.8280,14483,1965.9,shape,FALSE,TRUE,America/Chicago,3,60457,1840007030
Bensville,Bensville,MD,Maryland,24017,Charles,38.6176,-77.0077,14483,330.8,shape,FALSE,TRUE,America/New_York,3,20603 20675 20695,1840073595
Lockhart,Lockhart,TX,Texas,48055,Caldwell,29.8785,-97.6831,14480,358.1,shape,FALSE,TRUE,America/Chicago,3,78644,1840020936
Lemon Hill,Lemon Hill,CA,California,6067,Sacramento,38.5172,-121.4573,14471,3406.9,shape,FALSE,TRUE,America/Los_Angeles,2,95824,1840075922
Colesville,Colesville,MD,Maryland,24031,Montgomery,39.0730,-77.0010,14468,1092.1,shape,FALSE,FALSE,America/New_York,3,20904 20914,1840005831
Reidsville,Reidsville,NC,North Carolina,37157,Rockingham,36.3376,-79.6725,14463,377.0,shape,FALSE,TRUE,America/New_York,3,27320 27323 27375,1840014436
East Rancho Dominguez,East Rancho Dominguez,CA,California,6037,Los Angeles,33.8949,-118.1956,14462,6798.8,shape,FALSE,FALSE,America/Los_Angeles,2,90221,1840028368
Clarkston,Clarkston,GA,Georgia,13089,DeKalb,33.8117,-84.2403,14455,3025.4,shape,FALSE,TRUE,America/New_York,2,30021,1840014776
Lindenhurst,Lindenhurst,IL,Illinois,17097,Lake,42.4175,-88.0257,14453,1232.8,shape,FALSE,TRUE,America/Chicago,3,60046,1840011163
Belmont,Belmont,NC,North Carolina,37071,Gaston,35.2212,-81.0401,14442,457.2,shape,FALSE,TRUE,America/New_York,3,28012,1840013469
Washington Court House,Washington Court House,OH,Ohio,39047,Fayette,39.5381,-83.4281,14440,624.7,shape,FALSE,TRUE,America/New_York,3,43160,1840003801
Natchez,Natchez,MS,Mississippi,28001,Adams,31.5437,-91.3867,14435,352.4,shape,FALSE,TRUE,America/Chicago,3,39120 39122,1840014951
Palmer Ranch,Palmer Ranch,FL,Florida,12115,Sarasota,27.2286,-82.4672,14430,742.7,shape,FALSE,FALSE,America/New_York,3,34238,1840142108
Lilburn,Lilburn,GA,Georgia,13135,Gwinnett,33.8897,-84.1364,14424,825.3,shape,FALSE,TRUE,America/New_York,3,30047 30048,1840015613
Sunset,Sunset,FL,Florida,12086,Miami-Dade,25.7060,-80.3530,14415,1585.6,shape,FALSE,FALSE,America/New_York,3,33173,1840029084
Chicago Ridge,Chicago Ridge,IL,Illinois,17031,Cook,41.7034,-87.7795,14413,2453.7,shape,FALSE,TRUE,America/Chicago,2,60415,1840010146
Groveton,Groveton,VA,Virginia,51059,Fairfax,38.7605,-77.0980,14402,1279.3,shape,FALSE,FALSE,America/New_York,3,22306 22307,1840006029
Ozark,Ozark,AL,Alabama,1045,Dale,31.4508,-85.6473,14396,163.0,shape,FALSE,TRUE,America/Chicago,3,36360 36361,1840005283
Hopatcong,Hopatcong,NJ,New Jersey,34037,Sussex,40.9541,-74.6593,14395,510.7,shape,FALSE,TRUE,America/New_York,3,07874 07821 07843 07837,1840003482
Moorestown-Lenola,Moorestown-Lenola,NJ,New Jersey,34005,Burlington,39.9659,-74.9643,14394,791.0,shape,FALSE,TRUE,America/New_York,3,8057,1840035113
Ardmore,Ardmore,PA,Pennsylvania,42091,Montgomery,40.0033,-75.2947,14391,2826.0,shape,FALSE,FALSE,America/New_York,2,19096 19003,1840005455
Royal Kunia,Royal Kunia,HI,Hawaii,15003,Honolulu,21.4053,-158.0318,14390,1845.4,shape,FALSE,FALSE,Pacific/Honolulu,3,96797,1840137108
Lockhart,Lockhart,FL,Florida,12095,Orange,28.6270,-81.4354,14390,1252.7,shape,FALSE,FALSE,America/New_York,3,32703 32810 32860,1840014095
Newport,Newport,KY,Kentucky,21037,Campbell,39.0856,-84.4868,14378,2012.7,shape,FALSE,TRUE,America/New_York,2,41071 41072,1840014261
Lake Arbor,Lake Arbor,MD,Maryland,24033,Prince George's,38.9105,-76.8304,14376,1389.1,shape,FALSE,FALSE,America/New_York,3,20721 20774,1840031485
Black Forest,Black Forest,CO,Colorado,8041,El Paso,39.0608,-104.6752,14375,55.1,shape,FALSE,FALSE,America/Denver,3,80908 80106 80912,1840017562
Jasper,Jasper,AL,Alabama,1127,Walker,33.8508,-87.2710,14370,189.2,shape,FALSE,TRUE,America/Chicago,3,35503 35504 35501 35502,1840003778
Whitewater,Whitewater,WI,Wisconsin,55127,Walworth,42.8372,-88.7341,14369,627.9,shape,FALSE,TRUE,America/Chicago,3,53190,1840002476
North Fair Oaks,North Fair Oaks,CA,California,6081,San Mateo,37.4754,-122.2034,14360,4635.8,shape,FALSE,FALSE,America/Los_Angeles,2,94025 94063,1840028325
North Mankato,North Mankato,MN,Minnesota,27103,Nicollet,44.1810,-94.0391,14356,879.4,shape,FALSE,TRUE,America/Chicago,3,56003,1840007896
Buda,Buda,TX,Texas,48209,Hays,30.0758,-97.8487,14348,594.9,shape,FALSE,TRUE,America/Chicago,3,78610,1840019605
Midlothian,Midlothian,IL,Illinois,17031,Cook,41.6254,-87.7243,14330,1962.5,shape,FALSE,TRUE,America/Chicago,3,60445,1840011298
Gonzalez,Gonzalez,FL,Florida,12033,Escambia,30.5822,-87.2906,14324,365.3,shape,FALSE,FALSE,America/Chicago,3,32533 32534 32560,1840013910
Viera West,Viera West,FL,Florida,12009,Brevard,28.2467,-80.7387,14322,607.3,shape,FALSE,TRUE,America/New_York,3,32955 32940,1840039133
Lebanon,Lebanon,NH,New Hampshire,33009,Grafton,43.6353,-72.2531,14316,137.1,shape,FALSE,TRUE,America/New_York,3,03784 03766 03756,1840002192
North Auburn,North Auburn,CA,California,6061,Placer,38.9306,-121.0820,14307,709.3,shape,FALSE,FALSE,America/Los_Angeles,3,95603 95602,1840028390
Forest Park,Forest Park,IL,Illinois,17031,Cook,41.8683,-87.8157,14297,2298.4,shape,FALSE,TRUE,America/Chicago,2,60130 60682,1840011276
Bellair-Meadowbrook Terrace,Bellair-Meadowbrook Terrace,FL,Florida,12019,Clay,30.1796,-81.7375,14289,1344.8,shape,FALSE,TRUE,America/New_York,3,32073,1840073845
Thonotosassa,Thonotosassa,FL,Florida,12057,Hillsborough,28.0464,-82.2910,14278,208.2,shape,FALSE,FALSE,America/New_York,3,33592 33584,1840014154
Lamont,Lamont,CA,California,6029,Kern,35.2659,-118.9159,14269,1148.6,shape,FALSE,FALSE,America/Los_Angeles,3,93307 93241,1840017825
Chatham,Chatham,IL,Illinois,17167,Sangamon,39.6733,-89.6934,14245,746.9,shape,FALSE,TRUE,America/Chicago,3,62629,1840010560
Mill Valley,Mill Valley,CA,California,6041,Marin,37.9086,-122.5421,14240,1149.7,shape,FALSE,TRUE,America/Los_Angeles,3,94941 94942,1840020259
Monticello,Monticello,MN,Minnesota,27171,Wright,45.2991,-93.7996,14235,610.5,shape,FALSE,TRUE,America/Chicago,3,55362,1840007795
Mercerville,Mercerville,NJ,New Jersey,34021,Mercer,40.2360,-74.6917,14234,1490.1,shape,FALSE,FALSE,America/New_York,3,08690 08619,1840033344
Edgewater,Edgewater,NJ,New Jersey,34003,Bergen,40.8237,-73.9740,14234,5659.6,shape,FALSE,TRUE,America/New_York,2,7020,1840003543
Fort Bliss,Fort Bliss,TX,Texas,48141,El Paso,31.8396,-106.3747,14226,306.5,shape,TRUE,TRUE,America/Denver,3,79906 79908 79938 79916 79918 88510 88511 88512 88513 88514 88515 88517 88518 88519 88520 88521 88523 88524 88525 88526 88527 88528 88529 88530 88531 88532 88533 88534 88535 88536 88538 88539 88587 88589,1840073931
Yulee,Yulee,FL,Florida,12089,Nassau,30.6350,-81.5678,14217,237.0,shape,FALSE,FALSE,America/New_York,3,32097 32041,1840013928
Flower Hill,Flower Hill,MD,Maryland,24031,Montgomery,39.1676,-77.1824,14213,2625.2,shape,FALSE,FALSE,America/New_York,2,20879 20883,1840148534
East Cleveland,East Cleveland,OH,Ohio,39035,Cuyahoga,41.5317,-81.5794,14212,1779.9,shape,FALSE,TRUE,America/New_York,3,44112,1840000599
Bainbridge,Bainbridge,GA,Georgia,13087,Decatur,30.9052,-84.5732,14210,277.3,shape,FALSE,TRUE,America/New_York,3,39819 39817 39818,1840013899
Brookside,Brookside,DE,Delaware,10003,New Castle,39.6665,-75.7152,14202,1412.6,shape,FALSE,FALSE,America/New_York,3,19713 19718,1840005569
Hawaiian Gardens,Hawaiian Gardens,CA,California,6037,Los Angeles,33.8304,-118.0728,14178,5791.7,shape,FALSE,TRUE,America/Los_Angeles,2,90716,1840020485
Willowick,Willowick,OH,Ohio,39085,Lake,41.6342,-81.4678,14173,2157.1,shape,FALSE,TRUE,America/New_York,2,44095,1840000549
Jefferson Valley-Yorktown,Jefferson Valley-Yorktown,NY,New York,36119,Westchester,41.3180,-73.8008,14168,786.1,shape,FALSE,TRUE,America/New_York,3,10598 10535 10588,1840073699
Lakeland North,Lakeland North,WA,Washington,53033,King,47.3374,-122.2812,14161,1702.3,shape,FALSE,TRUE,America/Los_Angeles,3,98001,1840074254
Gladeview,Gladeview,FL,Florida,12086,Miami-Dade,25.8395,-80.2368,14161,2136.2,shape,FALSE,FALSE,America/New_York,2,33147,1840029038
Arlington,Arlington,TN,Tennessee,47157,Shelby,35.2594,-89.6680,14158,236.1,shape,FALSE,TRUE,America/Chicago,3,38002 38028,1840015458
Waianae,Waianae,HI,Hawaii,15003,Honolulu,21.4568,-158.1758,14152,1013.0,shape,FALSE,FALSE,Pacific/Honolulu,3,96792,1840029552
California,California,MD,Maryland,24037,St. Mary's,38.2969,-76.4949,14129,424.0,shape,FALSE,FALSE,America/New_York,3,20653 20619 20634,1840006228
Frederick,Frederick,CO,Colorado,8123,Weld,40.1088,-104.9701,14127,358.6,shape,FALSE,TRUE,America/Denver,3,80504 80530 80516 80514,1840021364
Pierre,Pierre,SD,South Dakota,46065,Hughes,44.3748,-100.3205,14126,418.7,shape,FALSE,TRUE,America/Chicago,2,57501,1840000313
Somerton,Somerton,AZ,Arizona,4027,Yuma,32.6007,-114.6994,14126,749.8,shape,FALSE,TRUE,America/Phoenix,3,85350,1840021997
Luling,Luling,LA,Louisiana,22089,St. Charles,29.9008,-90.3523,14115,234.0,shape,FALSE,FALSE,America/Chicago,3,70070 70039 70057,1840013980
East Wenatchee,East Wenatchee,WA,Washington,53017,Douglas,47.4174,-120.2822,14113,1438.1,shape,FALSE,TRUE,America/Los_Angeles,3,98802,1840019795
Elizabethton,Elizabethton,TN,Tennessee,47019,Carter,36.3367,-82.2370,14112,570.5,shape,FALSE,TRUE,America/New_York,3,37643 37682 37644,1840013314
Federal Heights,Federal Heights,CO,Colorado,8001,Adams,39.8651,-105.0154,14111,3063.1,shape,FALSE,TRUE,America/Denver,2,80260,1840028425
Chaparral,Chaparral,NM,New Mexico,35013,Doña Ana,32.0442,-106.4060,14098,92.2,shape,FALSE,FALSE,America/Denver,3,88081,1840018050
McFarland,McFarland,CA,California,6029,Kern,35.6781,-119.2413,14085,1788.5,shape,FALSE,TRUE,America/Los_Angeles,3,93250,1840020419
Livingston,Livingston,CA,California,6047,Merced,37.3875,-120.7248,14078,1479.1,shape,FALSE,TRUE,America/Los_Angeles,3,95334,1840020311
Latham,Latham,NY,New York,36001,Albany,42.7427,-73.7497,14076,940.0,shape,FALSE,FALSE,America/New_York,3,12189 12110,1840033905
Allouez,Allouez,WI,Wisconsin,55009,Brown,44.4721,-88.0259,14072,1190.1,shape,FALSE,TRUE,America/Chicago,3,54307 54301 54324,1840002346
Wauconda,Wauconda,IL,Illinois,17097,Lake,42.2749,-88.1359,14068,1070.8,shape,FALSE,TRUE,America/Chicago,3,60084,1840011184
Covington,Covington,GA,Georgia,13217,Newton,33.6049,-83.8463,14065,345.8,shape,FALSE,TRUE,America/New_York,3,30014 30015,1840014808
Huron,Huron,SD,South Dakota,46005,Beadle,44.3623,-98.2094,14060,558.6,shape,FALSE,TRUE,America/Chicago,3,57350 57399,1840002373
Brainerd,Brainerd,MN,Minnesota,27035,Crow Wing,46.3553,-94.1983,14053,447.3,shape,FALSE,TRUE,America/Chicago,3,56401,1840006644
New Ulm,New Ulm,MN,Minnesota,27015,Brown,44.3120,-94.4685,14052,534.2,shape,FALSE,TRUE,America/Chicago,3,56073,1840007894
Cayey,Cayey,PR,Puerto Rico,72035,Cayey,18.1150,-66.1630,14052,2136.9,shape,FALSE,FALSE,America/Puerto_Rico,2,00736 00737,1630035640
Chesterton,Chesterton,IN,Indiana,18127,Porter,41.5997,-87.0550,14045,576.5,shape,FALSE,TRUE,America/Chicago,3,46304,1840009267
Wood Dale,Wood Dale,IL,Illinois,17043,DuPage,41.9668,-87.9808,14034,1142.0,shape,FALSE,TRUE,America/Chicago,3,60191,1840010167
College Park,College Park,GA,Georgia,13121,Fulton,33.6363,-84.4640,14032,485.3,shape,FALSE,TRUE,America/New_York,3,30337 30349,1840014737
Alexandria,Alexandria,MN,Minnesota,27041,Douglas,45.8776,-95.3767,14030,315.2,shape,FALSE,TRUE,America/Chicago,3,56308,1840006680
Jacksonville,Jacksonville,TX,Texas,48073,Cherokee,31.9642,-95.2617,14029,374.7,shape,FALSE,TRUE,America/Chicago,3,75766,1840019515
Sharonville,Sharonville,OH,Ohio,39061,Hamilton,39.2825,-84.4071,14022,552.0,shape,FALSE,TRUE,America/New_York,3,45241 45234 45235,1840001613
Forest City,Forest City,FL,Florida,12117,Seminole,28.6619,-81.4444,14011,1258.5,shape,FALSE,FALSE,America/New_York,3,32714 32703,1840028825
Dunmore,Dunmore,PA,Pennsylvania,42069,Lackawanna,41.4152,-75.6072,14009,606.5,shape,FALSE,TRUE,America/New_York,3,18509 18510 18505 18512 18577,1840003381
Lyndhurst,Lyndhurst,OH,Ohio,39035,Cuyahoga,41.5172,-81.4922,13980,1217.9,shape,FALSE,TRUE,America/New_York,3,44124,1840000610
Huntington,Huntington,VA,Virginia,51059,Fairfax,38.7916,-77.0740,13979,4779.3,shape,FALSE,FALSE,America/New_York,2,22303 22310,1840006030
Sterling,Sterling,CO,Colorado,8075,Logan,40.6205,-103.1925,13976,711.6,shape,FALSE,TRUE,America/Denver,3,80751,1840021377
Roselle Park,Roselle Park,NJ,New Jersey,34039,Union,40.6653,-74.2666,13973,4405.9,shape,FALSE,TRUE,America/New_York,2,7204,1840001093
Fergus Falls,Fergus Falls,MN,Minnesota,27111,Otter Tail,46.2854,-96.0758,13969,374.9,shape,FALSE,TRUE,America/Chicago,3,56537 56538,1840007747
Hobe Sound,Hobe Sound,FL,Florida,12085,Martin,27.0729,-80.1425,13964,758.7,shape,FALSE,FALSE,America/New_York,3,33455,1840014188
Athens,Athens,TN,Tennessee,47107,McMinn,35.4573,-84.6045,13961,347.6,shape,FALSE,TRUE,America/New_York,3,37303 37371,1840013429
Willow Grove,Willow Grove,PA,Pennsylvania,42091,Montgomery,40.1469,-75.1174,13958,2119.2,shape,FALSE,FALSE,America/New_York,2,19090,1840005471
Red Oak,Red Oak,TX,Texas,48139,Ellis,32.5212,-96.7866,13956,328.7,shape,FALSE,TRUE,America/Chicago,3,75154,1840020761
University Heights,University Heights,OH,Ohio,39035,Cuyahoga,41.4948,-81.5350,13950,2949.2,shape,FALSE,TRUE,America/New_York,2,44118,1840003416
St. James,St. James,NY,New York,36103,Suffolk,40.8761,-73.1521,13945,1179.7,shape,FALSE,FALSE,America/New_York,3,11780,1840005103
Olean,Olean,NY,New York,36009,Cattaraugus,42.0819,-78.4321,13941,912.4,shape,FALSE,TRUE,America/New_York,3,14760,1840000452
Hidalgo,Hidalgo,TX,Texas,48215,Hidalgo,26.1090,-98.2464,13939,644.7,shape,FALSE,TRUE,America/Chicago,3,78557,1840021023
Moberly,Moberly,MO,Missouri,29175,Randolph,39.4179,-92.4364,13933,408.2,shape,FALSE,TRUE,America/Chicago,3,65270,1840008463
Circleville,Circleville,OH,Ohio,39129,Pickaway,39.6063,-82.9334,13933,745.5,shape,FALSE,TRUE,America/New_York,3,43113,1840007317
Manor,Manor,TX,Texas,48453,Travis,30.3562,-97.5227,13928,548.5,shape,FALSE,TRUE,America/Chicago,3,78653,1840020890
Kettering,Kettering,MD,Maryland,24033,Prince George's,38.8888,-76.7889,13924,978.6,shape,FALSE,FALSE,America/New_York,3,20774,1840005958
Shepherdsville,Shepherdsville,KY,Kentucky,21029,Bullitt,37.9813,-85.7007,13918,339.8,shape,FALSE,TRUE,America/New_York,3,40165 40166,1840015214
McPherson,McPherson,KS,Kansas,20113,McPherson,38.3714,-97.6605,13916,721.5,shape,FALSE,TRUE,America/Chicago,3,67460,1840001659
Maumee,Maumee,OH,Ohio,39095,Lucas,41.5696,-83.6636,13915,534.8,shape,FALSE,TRUE,America/New_York,3,43537,1840000569
New Franklin,New Franklin,OH,Ohio,39153,Summit,40.9525,-81.5838,13913,215.0,shape,FALSE,TRUE,America/New_York,3,44216 44203 44319,1840008255
Sun Lakes,Sun Lakes,AZ,Arizona,4013,Maricopa,33.2172,-111.8695,13912,999.3,shape,FALSE,FALSE,America/Phoenix,3,85248,1840019313
Waycross,Waycross,GA,Georgia,13299,Ware,31.2108,-82.3579,13898,452.2,shape,FALSE,TRUE,America/New_York,3,31501 31503 31502,1840015871
Avenal,Avenal,CA,California,6031,Kings,36.0311,-120.1162,13881,275.1,shape,FALSE,TRUE,America/Los_Angeles,3,93204 93239,1840019054
Miami Springs,Miami Springs,FL,Florida,12086,Miami-Dade,25.8195,-80.2894,13880,1861.6,shape,FALSE,TRUE,America/New_York,3,33166 33011,1840015152
Powell,Powell,OH,Ohio,39041,Delaware,40.1689,-83.0829,13879,921.5,shape,FALSE,TRUE,America/New_York,3,43065,1840009430
Powell,Powell,TN,Tennessee,47093,Knox,36.0358,-84.0296,13855,626.3,shape,FALSE,FALSE,America/New_York,3,37849,1840036085
Alamo,Alamo,CA,California,6013,Contra Costa,37.8548,-122.0136,13852,544.9,shape,FALSE,FALSE,America/Los_Angeles,3,94507 94529,1840017609
West Lealman,West Lealman,FL,Florida,12103,Pinellas,27.8192,-82.7384,13847,1699.3,shape,FALSE,TRUE,America/New_York,3,33709,1840039134
Wells Branch,Wells Branch,TX,Texas,48453,Travis,30.4433,-97.6790,13837,2198.3,shape,FALSE,FALSE,America/Chicago,2,78728 78680,1840019588
Sauk Rapids,Sauk Rapids,MN,Minnesota,27009,Benton,45.5981,-94.1538,13830,849.3,shape,FALSE,TRUE,America/Chicago,3,56379,1840008873
Cherry Hill Mall,Cherry Hill Mall,NJ,New Jersey,34007,Camden,39.9384,-75.0117,13826,1463.7,shape,FALSE,FALSE,America/New_York,3,08002 08034,1840033469
Bexley,Bexley,OH,Ohio,39049,Franklin,39.9650,-82.9343,13820,2204.0,shape,FALSE,TRUE,America/New_York,2,43209,1840003759
Waimalu,Waimalu,HI,Hawaii,15003,Honolulu,21.3913,-157.9345,13818,2913.8,shape,FALSE,FALSE,Pacific/Honolulu,2,96701,1840029588
Kings Park West,Kings Park West,VA,Virginia,51059,Fairfax,38.8151,-77.2960,13812,1803.4,shape,FALSE,TRUE,America/New_York,3,22032,1840041769
Loganville,Loganville,GA,Georgia,13297,Walton,33.8353,-83.8958,13810,720.5,shape,FALSE,TRUE,America/New_York,3,30052,1840015656
